RSSI1,RSSI2,RSSI3,RSSI4,X,Y
65,57,53,57,7,4
65,60,65,57,7,4
65,57,65,59,7,4
65,60,57,57,7,4
65,63,65,53,7,4
64,63,53,53,7,4
67,64,56,57,7,4
65,63,57,59,7,4
65,60,57,57,7,4
64,60,57,59,7,4
65,60,57,57,7,4
65,57,53,53,7,4
65,60,57,53,7,4
65,63,57,59,7,4
65,60,65,57,7,4
65,60,57,59,7,4
65,60,53,59,7,4
65,63,65,57,7,4
65,57,53,54,7,4
65,63,53,57,7,4
65,63,53,59,7,4
65,57,57,57,7,4
65,63,57,53,7,4
64,57,57,59,7,4
65,57,57,57,7,4
65,63,57,53,7,4
65,60,53,57,7,4
65,57,57,57,7,4
65,57,65,53,7,4
65,60,66,53,7,4
65,57,65,57,7,4
65,57,65,59,7,4
65,60,57,58,7,4
65,63,57,58,7,4
65,60,65,53,7,4
65,60,54,58,7,4
65,60,53,57,7,4
65,57,65,57,7,4
65,63,57,59,7,4
65,63,57,58,7,4
65,63,65,53,7,4
65,60,65,57,7,4
65,63,57,53,7,4
65,63,65,58,7,4
65,60,57,59,7,4
65,60,53,57,7,4
65,60,57,58,7,4
65,63,53,56,7,4
65,63,53,57,7,4
65,60,53,59,7,4
65,60,65,53,7,4
65,60,53,58,7,4
65,60,53,57,7,4
65,60,53,58,7,4
65,63,57,53,7,4
65,60,53,53,7,4
65,60,57,53,7,4
65,60,65,53,7,4
65,57,53,57,7,4
64,57,53,57,7,4
65,57,57,58,7,4
65,57,65,53,7,4
65,57,53,53,7,4
65,57,57,53,7,4
65,60,53,54,7,4
65,60,65,57,7,4
65,60,57,57,7,4
65,57,66,53,7,4
65,63,53,54,7,4
65,63,65,58,7,4
65,60,57,53,7,4
65,63,65,57,7,4
65,59,52,54,8,4
68,59,52,53,8,4
68,59,57,52,8,4
68,59,57,54,8,4
67,61,53,52,8,4
65,61,52,53,8,4
68,59,53,54,8,4
68,61,52,52,8,4
65,62,52,54,8,4
65,59,57,52,8,4
68,61,52,52,8,4
67,62,57,53,8,4
65,62,57,54,8,4
64,62,57,52,8,4
64,61,53,54,8,4
64,59,53,52,8,4
68,62,53,53,8,4
68,61,52,54,8,4
65,62,53,53,8,4
68,59,53,53,8,4
65,60,53,52,8,4
68,62,53,54,8,4
67,61,53,54,8,4
67,62,53,53,8,4
65,61,52,54,8,4
65,62,52,53,8,4
65,59,53,54,8,4
67,61,53,53,8,4
68,62,52,52,8,4
68,62,57,53,8,4
67,59,57,53,8,4
68,59,52,55,8,4
68,62,52,52,8,4
67,59,53,55,8,4
67,62,57,52,8,4
65,59,52,54,8,4
67,61,57,54,8,4
67,62,57,52,8,4
68,61,53,52,8,4
65,62,53,52,8,4
68,62,57,55,8,4
68,61,57,52,8,4
68,61,52,53,8,4
68,59,52,53,8,4
68,62,52,54,8,4
65,59,52,52,8,4
65,61,53,53,8,4
65,59,53,55,8,4
65,59,51,54,8,4
68,61,57,54,8,4
67,59,52,52,8,4
65,62,53,52,8,4
67,62,53,53,8,4
63,61,52,52,8,4
65,61,53,52,8,4
67,59,57,53,8,4
68,61,53,54,8,4
68,62,52,54,8,4
65,59,53,52,8,4
68,59,57,53,8,4
68,61,53,52,8,4
64,62,57,53,8,4
68,59,53,53,8,4
67,63,57,53,8,4
67,62,52,52,8,4
68,62,57,54,8,4
68,59,53,54,8,4
67,59,57,53,8,4
64,59,57,54,8,4
68,62,53,52,8,4
67,61,53,53,8,4
68,59,57,52,8,4
67,61,57,53,8,4
68,61,53,55,8,4
65,63,53,52,8,4
64,61,57,52,8,4
67,59,51,52,8,4
67,59,53,53,8,4
68,62,57,53,8,4
68,61,53,52,8,4
64,62,52,54,8,4
64,62,53,54,8,4
68,59,51,54,8,4
65,62,53,52,8,4
64,61,53,54,8,4
64,59,57,52,8,4
65,61,53,52,8,4
66,61,51,54,8,4
67,61,51,53,8,4
64,59,51,52,8,4
64,59,57,53,8,4
64,62,51,53,8,4
68,61,52,54,8,4
68,59,57,54,8,4
67,61,51,55,8,4
68,61,51,53,8,4
68,62,52,53,8,4
68,62,53,52,8,4
64,61,53,53,8,4
68,59,57,53,8,4
67,61,53,54,8,4
64,61,53,52,8,4
67,61,51,53,8,4
68,61,53,53,8,4
65,59,51,53,8,4
64,59,52,53,8,4
64,61,53,52,8,4
68,61,53,54,8,4
67,59,52,53,8,4
68,61,57,54,8,4
67,62,51,55,8,4
67,62,57,53,8,4
64,61,52,53,8,4
65,61,52,53,8,4
64,62,57,52,8,4
65,61,57,53,8,4
68,59,52,53,8,4
68,62,53,55,8,4
68,59,51,55,8,4
67,59,53,52,8,4
67,62,57,53,8,4
67,62,53,54,8,4
68,59,51,53,8,4
68,59,52,53,8,4
64,61,52,52,8,4
68,61,52,52,8,4
68,59,54,52,8,4
69,61,54,53,8,4
67,58,51,53,8,4
66,62,52,53,8,4
68,61,51,54,8,4
67,60,57,54,8,4
65,62,53,54,8,4
65,61,53,54,8,4
68,62,52,53,8,4
68,61,53,52,8,4
67,62,53,53,8,4
68,59,54,53,8,4
67,61,52,52,8,4
67,62,52,54,8,4
67,62,52,53,8,4
64,62,57,52,8,4
65,61,57,55,8,4
65,59,57,55,8,4
68,61,51,55,8,4
65,59,53,55,8,4
67,60,52,53,8,4
69,62,52,53,8,4
63,59,53,53,8,4
68,62,53,53,8,4
67,59,57,53,8,4
66,59,51,53,8,4
67,61,53,53,8,4
64,61,53,53,8,4
65,59,57,54,8,4
67,62,53,52,8,4
68,62,52,53,8,4
68,59,57,53,8,4
65,62,51,53,8,4
68,59,53,55,8,4
68,62,57,55,8,4
65,61,53,52,8,4
65,59,53,53,8,4
68,62,51,53,8,4
68,62,51,53,8,4
64,59,57,54,8,4
67,62,51,53,8,4
68,59,57,53,8,4
64,61,51,53,8,4
65,62,53,53,8,4
68,59,52,54,8,4
69,61,57,54,8,4
68,59,53,52,8,4
65,60,57,53,8,4
69,59,51,53,8,4
65,59,57,52,8,4
65,59,53,53,8,4
67,61,53,53,8,4
67,59,53,55,8,4
67,59,57,53,8,4
65,59,53,53,8,4
67,59,52,52,8,4
65,59,52,54,8,4
66,61,54,52,8,4
66,62,52,52,8,4
66,59,57,53,8,4
66,62,53,53,8,4
67,59,53,55,8,4
65,61,53,53,8,4
65,61,53,53,8,4
68,59,53,53,8,4
68,59,53,52,8,4
66,61,53,52,8,4
68,59,57,53,8,4
67,59,51,53,8,4
67,59,53,55,8,4
68,61,51,53,8,4
67,59,51,55,8,4
67,62,53,53,8,4
65,59,57,52,8,4
65,61,52,55,8,4
65,59,51,54,8,4
65,62,51,53,8,4
67,61,57,54,8,4
69,62,57,53,8,4
67,62,53,54,8,4
68,62,53,55,8,4
64,59,52,54,8,4
65,60,51,52,8,4
67,61,53,53,8,4
64,61,52,54,8,4
68,62,53,52,8,4
73,64,56,53,9,4
69,66,56,53,9,4
65,64,54,53,9,4
66,65,56,51,9,4
66,67,57,53,9,4
66,64,55,53,9,4
63,71,52,53,9,4
65,64,55,53,9,4
66,67,55,51,9,4
72,64,52,53,9,4
67,65,52,53,9,4
68,65,54,53,9,4
68,69,53,52,9,4
75,64,56,53,9,4
66,63,55,53,9,4
72,63,55,51,9,4
65,64,55,51,9,4
67,63,56,53,9,4
65,63,52,51,9,4
65,67,52,51,9,4
72,67,52,53,9,4
67,65,52,53,9,4
67,68,56,53,9,4
72,63,56,53,9,4
65,64,55,51,9,4
65,65,54,53,9,4
65,65,56,53,9,4
66,63,52,51,9,4
72,67,52,53,9,4
64,63,56,53,9,4
72,65,56,52,9,4
72,65,55,53,9,4
65,65,56,53,9,4
66,64,56,51,9,4
66,65,56,53,9,4
65,65,56,53,9,4
65,65,52,53,9,4
71,65,55,53,9,4
66,65,52,51,9,4
72,64,52,51,9,4
66,65,56,51,9,4
71,67,52,53,9,4
66,64,52,53,9,4
72,67,54,53,9,4
71,67,52,53,9,4
66,67,52,51,9,4
66,65,54,53,9,4
71,65,57,52,9,4
71,64,56,51,9,4
66,64,55,53,9,4
65,64,52,51,9,4
71,64,56,53,9,4
66,65,55,53,9,4
72,64,52,51,9,4
65,64,54,53,9,4
65,65,54,51,9,4
66,64,52,53,9,4
66,65,52,53,9,4
72,67,56,52,9,4
73,63,52,51,9,4
67,67,54,51,9,4
73,63,54,51,9,4
66,63,52,53,9,4
65,63,56,51,9,4
65,65,54,53,9,4
67,67,56,51,9,4
66,67,52,53,9,4
73,67,52,53,9,4
66,65,54,51,9,4
73,63,55,51,9,4
66,65,56,52,9,4
65,63,54,51,9,4
66,67,56,51,9,4
66,67,56,53,9,4
66,65,56,52,9,4
65,65,56,53,9,4
65,63,52,51,9,4
73,65,56,53,9,4
72,67,56,53,9,4
72,65,52,51,9,4
71,67,56,51,9,4
65,63,55,53,9,4
67,64,52,53,9,4
72,67,54,53,9,4
65,63,52,53,9,4
66,64,54,51,9,4
66,64,52,53,9,4
65,65,52,53,9,4
77,69,53,52,9,4
65,65,54,53,9,4
66,64,52,52,9,4
71,65,53,53,9,4
65,63,54,51,9,4
66,65,56,51,9,4
65,64,52,51,9,4
67,68,54,53,9,4
65,65,56,53,9,4
71,65,56,53,9,4
66,67,52,51,9,4
67,67,52,51,9,4
72,64,52,51,9,4
65,67,52,51,9,4
65,63,52,51,9,4
65,68,54,53,9,4
66,65,52,53,9,4
66,66,52,51,9,4
65,67,54,51,9,4
65,65,56,53,9,4
66,63,54,53,9,4
66,65,56,53,9,4
66,64,54,53,9,4
65,64,56,51,9,4
66,64,56,53,9,4
71,65,56,51,9,4
65,65,56,51,9,4
66,64,56,53,9,4
66,63,52,53,9,4
71,67,56,53,9,4
65,64,56,53,9,4
71,63,54,51,9,4
66,65,52,53,9,4
71,65,54,51,9,4
66,65,56,53,9,4
71,65,55,53,9,4
66,65,52,53,9,4
66,67,56,53,9,4
71,65,56,53,9,4
65,65,54,53,9,4
65,67,54,51,9,4
65,67,52,53,9,4
65,64,52,53,9,4
66,63,55,53,9,4
66,65,56,53,9,4
66,63,52,53,9,4
71,64,52,53,9,4
66,67,54,53,9,4
71,65,54,51,9,4
71,68,54,51,9,4
65,64,54,53,9,4
66,68,52,53,9,4
65,64,52,51,9,4
66,63,54,51,9,4
65,63,52,53,9,4
65,67,56,53,9,4
65,67,52,51,9,4
65,67,56,51,9,4
71,63,55,53,9,4
66,64,52,53,9,4
66,65,52,51,9,4
65,64,55,53,9,4
72,65,52,53,9,4
66,65,54,53,9,4
72,65,52,51,9,4
71,63,52,53,9,4
65,68,52,53,9,4
66,65,52,53,9,4
65,65,55,53,9,4
65,65,54,53,9,4
65,65,52,53,9,4
65,65,52,53,9,4
65,65,55,51,9,4
72,64,54,51,9,4
65,63,52,53,9,4
71,65,57,51,9,4
65,65,52,51,9,4
64,64,54,51,9,4
66,68,55,51,9,4
71,64,56,52,9,4
72,65,52,51,9,4
65,65,56,53,9,4
66,65,56,53,9,4
65,67,52,53,9,4
65,67,54,53,9,4
65,65,56,53,9,4
65,64,56,52,9,4
65,67,52,51,9,4
65,65,56,51,9,4
66,68,56,51,9,4
65,68,52,53,9,4
66,63,56,52,9,4
71,64,56,53,9,4
71,64,54,53,9,4
71,65,52,51,9,4
66,64,56,51,9,4
65,63,52,53,9,4
66,68,55,53,9,4
66,63,52,51,9,4
65,65,56,53,9,4
65,64,56,53,9,4
65,68,55,53,9,4
65,65,52,53,9,4
65,63,52,53,9,4
71,65,52,53,9,4
72,64,56,53,9,4
66,68,52,51,9,4
71,68,56,52,9,4
66,63,56,53,9,4
65,63,52,51,9,4
65,68,54,51,9,4
71,65,54,53,9,4
71,64,56,52,9,4
71,65,56,51,9,4
65,65,54,53,9,4
65,65,52,53,9,4
65,63,56,51,9,4
65,68,52,53,9,4
65,63,52,51,9,4
72,68,52,52,9,4
66,65,54,53,9,4
66,68,54,53,9,4
65,63,54,53,9,4
66,68,56,51,9,4
65,68,56,53,9,4
65,65,56,51,9,4
65,68,56,53,9,4
66,68,52,52,9,4
65,63,52,51,9,4
66,65,56,51,9,4
66,65,52,53,9,4
72,63,56,53,9,4
65,67,55,51,9,4
65,65,52,53,9,4
71,65,56,51,9,4
65,65,54,53,9,4
72,63,56,51,9,4
65,68,52,53,9,4
66,65,56,53,9,4
72,65,56,53,9,4
72,67,56,53,9,4
66,65,52,53,9,4
72,65,52,51,9,4
65,68,56,53,9,4
65,63,54,53,9,4
65,68,56,53,9,4
72,64,56,51,9,4
66,64,54,51,9,4
66,65,56,53,9,4
65,65,52,53,9,4
65,68,55,51,9,4
65,64,56,53,9,4
65,63,56,51,9,4
66,63,56,53,9,4
72,64,52,53,9,4
72,65,55,53,9,4
66,63,52,51,9,4
65,68,56,51,9,4
65,63,52,51,9,4
65,63,52,53,9,4
72,65,56,51,9,4
65,68,55,53,9,4
65,64,56,53,9,4
66,63,52,51,9,4
71,65,54,53,9,4
65,68,56,51,9,4
71,65,52,51,9,4
71,68,52,53,9,4
65,68,52,53,9,4
65,64,54,53,9,4
65,65,56,53,9,4
65,63,52,51,9,4
71,64,52,53,9,4
66,68,54,51,9,4
65,63,54,51,9,4
66,63,56,51,9,4
65,68,56,51,9,4
66,64,52,53,9,4
65,68,56,52,9,4
66,68,56,53,9,4
66,63,52,53,9,4
71,65,56,51,9,4
65,64,52,52,9,4
65,65,56,52,9,4
65,65,55,53,9,4
65,68,56,53,9,4
66,64,55,53,9,4
65,64,56,53,9,4
71,68,56,53,9,4
71,64,54,50,9,4
71,64,56,51,9,4
65,68,52,51,9,4
65,65,56,51,9,4
66,64,54,51,9,4
65,65,52,51,9,4
65,68,54,53,9,4
65,68,56,53,9,4
66,68,52,51,9,4
72,64,52,53,9,4
71,68,55,52,9,4
71,68,56,53,9,4
66,65,55,53,9,4
65,65,52,53,9,4
66,68,55,53,9,4
65,65,56,53,9,4
66,65,52,53,9,4
71,63,56,53,9,4
71,64,56,52,9,4
65,65,52,53,9,4
71,64,52,51,9,4
71,64,55,51,9,4
71,65,56,53,9,4
71,64,56,51,9,4
71,63,56,51,9,4
71,63,52,53,9,4
65,68,52,51,9,4
66,68,56,52,9,4
66,65,55,53,9,4
65,68,52,53,9,4
66,67,52,51,9,4
71,65,56,53,9,4
65,68,52,53,9,4
71,65,52,51,9,4
66,67,52,51,9,4
65,68,52,53,9,4
72,64,52,53,9,4
65,68,54,53,9,4
72,64,56,51,9,4
65,65,52,53,9,4
72,68,55,51,9,4
65,65,54,51,9,4
72,68,54,51,9,4
71,65,55,53,9,4
65,68,56,51,9,4
65,68,52,51,9,4
65,68,53,53,9,4
65,68,56,53,9,4
71,65,54,53,9,4
71,63,52,52,9,4
65,63,56,51,9,4
66,68,55,53,9,4
65,67,56,52,9,4
66,65,53,53,9,4
65,67,52,51,9,4
66,67,56,51,9,4
66,64,56,53,9,4
72,64,56,53,9,4
66,67,54,53,9,4
66,64,52,53,9,4
65,65,54,51,9,4
72,64,52,52,9,4
65,63,52,53,9,4
65,64,56,53,9,4
65,64,54,53,9,4
64,48,63,68,1,5
62,48,68,67,1,5
62,47,63,75,1,5
69,48,68,75,1,5
64,48,68,68,1,5
69,48,63,68,1,5
63,47,68,67,1,5
62,48,65,67,1,5
62,48,66,76,1,5
69,48,66,68,1,5
64,47,63,67,1,5
64,48,68,67,1,5
62,48,63,67,1,5
64,48,63,67,1,5
62,48,63,74,1,5
62,47,65,68,1,5
61,48,66,66,1,5
69,47,68,67,1,5
69,48,65,75,1,5
69,47,63,75,1,5
61,47,66,68,1,5
64,48,65,68,1,5
64,47,65,68,1,5
62,48,68,69,1,5
62,48,63,76,1,5
69,47,63,69,1,5
69,48,63,68,1,5
61,47,63,68,1,5
64,47,68,68,1,5
62,47,68,68,1,5
69,47,65,75,1,5
62,48,63,69,1,5
65,47,63,68,1,5
64,47,63,67,1,5
69,48,63,68,1,5
64,47,68,75,1,5
62,47,68,69,1,5
61,48,68,67,1,5
64,47,68,68,1,5
62,47,68,75,1,5
65,47,68,67,1,5
62,48,63,69,1,5
69,47,63,69,1,5
69,47,69,67,1,5
69,48,63,67,1,5
61,47,68,69,1,5
69,48,65,75,1,5
61,47,69,68,1,5
61,47,63,69,1,5
64,48,65,67,1,5
61,47,69,69,1,5
62,47,63,75,1,5
61,48,69,67,1,5
64,48,63,67,1,5
69,47,68,69,1,5
69,47,65,69,1,5
64,47,63,67,1,5
64,48,65,75,1,5
62,48,69,75,1,5
64,48,65,68,1,5
62,48,69,68,1,5
64,47,63,67,1,5
69,48,63,68,1,5
69,48,63,75,1,5
62,47,69,68,1,5
64,47,69,67,1,5
69,47,69,67,1,5
62,48,63,75,1,5
62,47,65,66,1,5
63,47,69,69,1,5
62,47,65,67,1,5
62,48,65,67,1,5
62,47,63,68,1,5
64,48,63,68,1,5
62,48,65,68,1,5
68,47,65,67,1,5
62,47,63,75,1,5
62,48,69,75,1,5
68,47,63,67,1,5
64,47,68,67,1,5
62,47,66,71,1,5
64,47,65,68,1,5
69,47,68,67,1,5
64,48,68,75,1,5
69,48,63,67,1,5
62,47,66,75,1,5
69,48,69,67,1,5
64,47,65,69,1,5
64,48,65,75,1,5
69,48,63,75,1,5
61,47,69,69,1,5
62,47,63,67,1,5
62,47,69,67,1,5
69,48,63,68,1,5
65,47,67,74,1,5
65,48,63,67,1,5
69,47,63,68,1,5
62,47,64,68,1,5
62,47,65,75,1,5
62,47,65,74,1,5
62,47,65,69,1,5
62,47,65,74,1,5
62,47,68,75,1,5
62,48,67,68,1,5
63,47,65,68,1,5
62,48,67,69,1,5
69,47,65,75,1,5
62,47,63,74,1,5
62,47,63,69,1,5
69,47,63,74,1,5
63,48,63,71,1,5
63,47,66,69,1,5
62,47,63,69,1,5
69,48,68,68,1,5
62,47,63,67,1,5
69,48,63,69,1,5
69,48,65,67,1,5
62,47,63,68,1,5
62,48,63,77,1,5
61,48,69,68,1,5
65,47,63,74,1,5
62,47,68,73,1,5
65,48,68,69,1,5
62,47,67,68,1,5
64,48,68,69,1,5
62,48,63,68,1,5
64,47,63,69,1,5
64,47,65,74,1,5
64,47,63,68,1,5
69,48,63,73,1,5
62,47,63,68,1,5
64,47,68,68,1,5
62,47,68,68,1,5
62,48,68,68,1,5
69,47,63,67,1,5
64,47,65,68,1,5
61,47,63,75,1,5
64,47,68,75,1,5
62,47,63,69,1,5
69,48,63,68,1,5
63,48,68,68,1,5
69,47,66,68,1,5
62,48,63,74,1,5
62,47,68,68,1,5
62,47,65,69,1,5
64,48,63,68,1,5
64,47,68,68,1,5
69,48,68,74,1,5
64,48,65,69,1,5
62,47,65,75,1,5
64,47,63,69,1,5
62,47,65,69,1,5
64,47,68,69,1,5
62,47,63,75,1,5
64,48,63,68,1,5
64,47,63,68,1,5
64,47,63,75,1,5
69,47,63,68,1,5
69,47,63,75,1,5
62,47,63,74,1,5
64,47,63,68,1,5
62,48,63,67,1,5
69,48,68,74,1,5
69,47,66,74,1,5
61,47,65,69,1,5
69,47,65,74,1,5
64,48,63,69,1,5
62,47,66,69,1,5
64,47,63,68,1,5
62,47,63,67,1,5
64,47,65,69,1,5
64,47,63,74,1,5
64,48,63,74,1,5
64,47,68,68,1,5
62,48,63,74,1,5
64,47,68,69,1,5
64,48,63,68,1,5
62,47,68,69,1,5
65,47,63,74,1,5
64,48,66,68,1,5
69,47,68,69,1,5
62,47,66,68,1,5
69,48,65,68,1,5
62,47,68,75,1,5
62,47,63,74,1,5
69,47,63,69,1,5
64,47,69,68,1,5
62,48,69,74,1,5
64,47,63,68,1,5
62,47,63,69,1,5
64,48,63,68,1,5
64,48,65,68,1,5
69,47,63,75,1,5
62,47,68,69,1,5
62,47,63,68,1,5
69,48,63,69,1,5
64,47,63,68,1,5
68,47,66,68,1,5
62,47,67,67,1,5
63,47,69,74,1,5
68,51,68,69,2,5
67,51,60,78,2,5
64,51,59,77,2,5
67,47,68,76,2,5
68,51,61,69,2,5
64,47,61,74,2,5
62,47,61,73,2,5
67,47,67,74,2,5
68,47,61,69,2,5
64,47,60,69,2,5
67,47,61,78,2,5
67,51,60,73,2,5
67,47,61,74,2,5
64,47,61,69,2,5
67,47,61,69,2,5
62,47,60,73,2,5
62,47,59,69,2,5
62,47,61,69,2,5
68,47,67,69,2,5
63,47,67,76,2,5
65,47,67,72,2,5
64,47,67,77,2,5
62,47,60,77,2,5
61,47,61,73,2,5
64,51,61,69,2,5
62,47,59,73,2,5
62,51,59,81,2,5
62,47,61,80,2,5
68,47,67,69,2,5
68,47,61,73,2,5
68,47,59,72,2,5
68,47,61,69,2,5
69,47,67,69,2,5
68,47,59,73,2,5
62,48,61,69,2,5
62,47,67,79,2,5
64,51,61,78,2,5
67,47,59,74,2,5
68,47,67,74,2,5
62,47,67,69,2,5
62,47,60,79,2,5
67,47,59,70,2,5
61,51,67,69,2,5
64,47,65,77,2,5
67,47,60,74,2,5
67,47,68,75,2,5
62,47,60,75,2,5
64,47,60,74,2,5
62,51,60,69,2,5
67,51,60,69,2,5
62,47,67,74,2,5
68,47,59,78,2,5
67,51,68,77,2,5
64,51,69,69,2,5
65,47,62,76,2,5
62,47,62,71,2,5
65,47,67,73,2,5
67,47,67,79,2,5
67,47,61,69,2,5
67,47,67,69,2,5
66,47,61,69,2,5
67,47,59,74,2,5
67,47,67,77,2,5
65,47,61,74,2,5
68,47,67,73,2,5
62,51,67,69,2,5
67,51,60,73,2,5
62,51,59,69,2,5
67,47,61,73,2,5
67,47,59,77,2,5
66,47,67,69,2,5
65,47,60,73,2,5
64,47,67,73,2,5
67,47,59,69,2,5
67,47,59,77,2,5
65,47,59,69,2,5
65,51,67,69,2,5
65,47,59,69,2,5
67,47,61,69,2,5
67,47,67,73,2,5
65,47,67,69,2,5
62,47,59,79,2,5
67,51,67,69,2,5
65,47,67,69,2,5
65,47,59,69,2,5
67,47,67,69,2,5
65,47,59,73,2,5
65,47,59,73,2,5
68,47,61,78,2,5
62,52,60,73,2,5
68,51,61,69,2,5
67,47,59,69,2,5
67,47,60,78,2,5
62,47,67,69,2,5
62,51,59,78,2,5
62,48,67,74,2,5
65,47,59,73,2,5
65,51,60,69,2,5
65,47,59,77,2,5
62,51,60,69,2,5
67,51,68,78,2,5
67,47,61,76,2,5
62,47,68,73,2,5
65,47,67,73,2,5
67,47,61,70,2,5
65,51,61,69,2,5
65,47,67,73,2,5
67,47,68,69,2,5
67,47,67,69,2,5
65,51,67,69,2,5
62,47,60,77,2,5
67,47,59,73,2,5
62,47,61,77,2,5
65,51,66,69,2,5
67,47,67,69,2,5
65,47,67,73,2,5
62,47,67,77,2,5
67,47,59,73,2,5
67,47,67,73,2,5
65,47,68,69,2,5
62,51,59,69,2,5
62,47,60,69,2,5
62,47,61,74,2,5
66,51,61,75,2,5
65,51,67,77,2,5
67,51,60,69,2,5
62,47,59,70,2,5
67,47,59,73,2,5
65,51,67,69,2,5
62,51,60,86,2,5
63,47,58,75,2,5
62,47,59,73,2,5
62,47,59,74,2,5
62,47,60,69,2,5
60,48,60,82,2,5
62,51,66,73,2,5
65,47,61,77,2,5
62,47,60,77,2,5
67,51,59,74,2,5
66,47,67,69,2,5
65,51,59,70,2,5
62,47,66,69,2,5
66,51,61,77,2,5
62,47,59,69,2,5
67,47,59,69,2,5
61,47,59,76,2,5
62,51,59,69,2,5
62,51,60,69,2,5
66,51,59,77,2,5
67,51,61,72,2,5
61,48,59,69,2,5
65,47,61,72,2,5
65,47,60,70,2,5
62,51,59,69,2,5
62,48,60,69,2,5
65,51,59,72,2,5
67,51,61,77,2,5
62,51,66,71,2,5
60,47,60,70,2,5
64,47,66,82,2,5
63,47,61,69,2,5
65,47,59,72,2,5
64,47,66,71,2,5
64,51,59,71,2,5
65,51,61,71,2,5
65,51,61,69,2,5
65,47,61,69,2,5
65,47,66,69,2,5
65,47,66,71,2,5
65,51,61,71,2,5
65,47,61,84,2,5
65,48,66,69,2,5
62,47,66,83,2,5
62,47,60,83,2,5
61,47,66,69,2,5
65,47,60,69,2,5
65,47,59,69,2,5
65,51,66,83,2,5
62,47,59,69,2,5
65,47,61,71,2,5
65,51,61,83,2,5
65,51,61,69,2,5
62,47,67,71,2,5
64,47,61,69,2,5
65,47,61,69,2,5
62,48,59,84,2,5
62,47,66,71,2,5
65,51,66,84,2,5
62,51,61,71,2,5
65,47,59,71,2,5
64,52,59,71,2,5
62,51,61,83,2,5
64,51,61,69,2,5
62,47,66,83,2,5
64,47,66,69,2,5
64,47,59,69,2,5
63,51,59,71,2,5
64,51,66,85,2,5
65,47,67,71,2,5
65,51,66,69,2,5
65,47,61,69,2,5
65,47,60,71,2,5
64,47,67,83,2,5
65,51,61,83,2,5
65,47,61,69,2,5
65,47,59,69,2,5
65,47,59,71,2,5
62,47,60,81,2,5
62,47,59,68,2,5
61,51,67,69,2,5
64,47,66,71,2,5
64,51,61,71,2,5
65,47,66,71,2,5
62,51,59,69,2,5
64,47,66,69,2,5
65,47,59,69,2,5
62,51,59,69,2,5
62,51,60,69,2,5
65,47,66,69,2,5
64,51,59,69,2,5
64,51,66,71,2,5
62,47,66,69,2,5
65,47,66,71,2,5
65,51,59,83,2,5
65,47,66,69,2,5
61,47,59,69,2,5
65,47,60,71,2,5
65,47,66,71,2,5
62,51,60,84,2,5
64,47,59,71,2,5
64,51,59,69,2,5
62,47,59,71,2,5
62,51,66,85,2,5
65,47,66,71,2,5
61,47,66,71,2,5
65,51,61,83,2,5
65,47,59,69,2,5
64,51,66,71,2,5
64,47,66,81,2,5
61,47,59,69,2,5
65,47,60,69,2,5
62,47,66,69,2,5
62,51,59,71,2,5
61,47,66,71,2,5
65,47,60,69,2,5
61,47,59,83,2,5
62,48,59,69,2,5
67,47,60,89,2,5
60,47,66,78,2,5
61,51,60,72,2,5
64,51,61,69,2,5
65,51,61,69,2,5
63,51,66,71,2,5
65,47,66,69,2,5
62,47,59,69,2,5
65,47,60,71,2,5
64,47,66,84,2,5
63,53,62,68,3,5
67,53,59,63,3,5
63,53,62,63,3,5
65,51,59,65,3,5
65,51,62,65,3,5
67,49,60,65,3,5
63,49,62,65,3,5
67,51,58,65,3,5
65,53,62,63,3,5
63,53,59,63,3,5
67,51,61,63,3,5
63,51,59,68,3,5
65,49,59,65,3,5
63,49,59,68,3,5
67,49,59,65,3,5
67,49,59,68,3,5
65,53,59,63,3,5
67,49,59,62,3,5
67,49,59,63,3,5
65,53,59,63,3,5
67,51,59,68,3,5
67,49,59,63,3,5
63,51,59,63,3,5
67,51,59,65,3,5
67,49,62,63,3,5
67,51,59,63,3,5
67,53,62,67,3,5
65,49,59,65,3,5
63,49,59,68,3,5
65,49,59,67,3,5
65,53,62,65,3,5
67,53,59,63,3,5
65,49,59,63,3,5
63,51,59,65,3,5
67,51,59,65,3,5
63,49,59,67,3,5
68,49,59,63,3,5
62,53,60,74,3,5
66,49,59,65,3,5
63,51,62,65,3,5
67,49,62,63,3,5
65,49,62,68,3,5
63,49,59,63,3,5
68,49,62,68,3,5
63,51,62,65,3,5
66,51,59,67,3,5
65,51,58,62,3,5
63,51,62,67,3,5
63,51,62,65,3,5
67,51,59,63,3,5
63,49,59,65,3,5
63,49,59,63,3,5
65,53,62,65,3,5
63,51,61,69,3,5
69,53,61,67,3,5
67,51,59,63,3,5
63,51,59,68,3,5
65,49,59,63,3,5
65,49,59,68,3,5
65,49,59,68,3,5
65,49,62,65,3,5
67,51,62,68,3,5
63,53,62,63,3,5
65,49,59,65,3,5
63,49,59,68,3,5
67,49,62,65,3,5
63,49,60,68,3,5
63,53,62,62,3,5
63,53,59,65,3,5
63,49,59,65,3,5
67,51,59,65,3,5
63,51,59,68,3,5
67,51,59,65,3,5
65,51,62,63,3,5
63,49,59,65,3,5
67,53,59,63,3,5
67,49,59,65,3,5
65,53,59,65,3,5
67,51,59,65,3,5
67,53,62,67,3,5
65,51,59,65,3,5
